Price,Close,High,Low,Open,Volume,returns
Ticker,SPY,SPY,SPY,SPY,SPY,
date,,,,,,
2024-06-05,521.9669189453125,521.9864628385163,516.1680432425981,518.1596136281009,47610400,0.011815092894935732
2024-06-06,521.9570922851562,522.6990451286446,520.0241537818829,522.2694966184689,30808500,-1.8826389757929994e-05
2024-06-07,521.3225708007812,524.1341502130953,519.8874652579173,520.9808506310355,43224500,-0.0012163978366757158
2024-06-10,522.933349609375,523.255525898201,519.916797584573,520.5122904328304,35686100,0.0030850293585066657
2024-06-11,524.1927490234375,524.2513211148034,519.4091430834137,521.3811694677967,36383400,0.0024054409931384382
2024-06-12,528.4979858398438,531.1924214122917,527.4631724257194,528.7615900630306,63251300,0.008179535883078883
2024-06-13,529.5620727539062,530.4211698122318,526.7700371068663,530.2454535391702,44760900,0.002011392952919653
2024-06-14,529.88427734375,529.9135335983043,527.0238379218912,528.0293950539849,40089900,0.0006082509034041797
2024-06-17,534.1015014648438,535.49757872361,528.7419471638832,529.2008114818414,55839500,0.00792726047617393
2024-06-18,535.4585571289062,535.585473259027,533.7403629842298,534.16013957423,41376400,0.002537597363284805
2024-06-20,534.00390625,537.0497738552268,532.2271402161125,536.3859370269113,70328200,-0.0027203419021860215
2024-06-21,533.2880249023438,534.4045446160707,531.828742363983,533.1803062748603,64338600,-0.0013414913654254286
2024-06-24,531.5545043945312,535.6777608035513,531.4369822915095,533.1117619254674,45528700,-0.003255921869277183
2024-06-25,533.6015014648438,533.9638712753774,531.2607431275164,532.7787868983022,37936200,0.003843567663473732
2024-06-26,534.2673950195312,534.9823310545671,531.8385253727439,532.4848968900385,38550600,0.0012471449317215516
2024-06-27,535.1096801757812,535.6875469780335,533.3859430174333,534.1302894973802,35041500,0.0015752821899136106
2024-06-28,533.0039672851562,538.9391321933387,531.7601817698417,535.8833782760337,76144500,-0.003942868108871373
2024-07-01,534.1009521484375,534.6298016081159,531.3390631933655,534.3849539324244,40297800,0.002056002609921091
2024-07-02,537.6953735351562,537.6953735351562,532.4458529900177,532.4948105764632,40434800,0.006707309543914163
2024-07-03,540.0947875976562,540.457157354787,537.3427022712717,537.3818563773293,32789900,0.004452477138813864
2024-07-05,543.209228515625,543.6107523683424,539.7617544001083,540.3983822148235,41488400,0.005749908524845502
2024-07-08,543.8361206054688,544.786100933334,542.7685583933277,543.9927968223914,36110500,0.0011533873169999632
2024-07-09,544.3648681640625,545.6968249789537,544.0710629515506,544.7958024014986,27289700,0.0009717829806467023
2024-07-10,549.7516479492188,550.0944108163902,545.2954317896393,545.5892370725392,38701200,0.009846891499223055
2024-07-11,545.0113525390625,550.7408243676441,544.3747844096212,549.869152242232,53054200,-0.008660002271046232
2024-07-12,548.448974609375,552.0531251206323,545.667538567234,546.1376269625789,53084400,0.006287623446889073
2024-07-15,549.9572143554688,553.1989947445371,548.0963483653211,550.4469096394806,40584300,0.0027462348795018326
2024-07-16,553.2185668945312,553.5123721227574,550.5154392403327,551.2695891404957,36475300,0.005912678823870346
2024-07-17,545.4618530273438,548.9582849622979,545.1386373621594,547.2835053633577,57119000,-0.014120289404583713
2024-07-18,541.27001953125,547.9886849352189,539.0859974733345,546.9994907975359,56270400,-0.007714606319595706
2024-07-19,537.67578125,542.6609070533489,536.6180223784818,541.0350847426649,65509100,-0.006662524797993384
2024-07-22,543.2191162109375,543.8263337080781,539.6639229224022,541.6030975244146,43346700,0.010257026050330971
2024-07-23,542.366943359375,545.2659012148495,541.8772480700306,543.1112299862826,34439600,-0.0015699778365581333
2024-07-24,530.0755615234375,537.8519253696913,529.1549319575545,537.5483166712224,74515300,-0.022923224338727746
2024-07-25,527.313720703125,536.177254363603,526.3735438881854,530.1931317534066,61158300,-0.0052238984211691085
2024-07-26,533.219482421875,535.9128068838628,530.3302678617441,531.1040247828195,53763800,0.011137459437553917
2024-07-29,533.5328979492188,535.7756811771844,531.5349026238763,534.7669398202207,39515800,0.0005876069125860719
2024-07-30,530.829833984375,536.05980735921,527.421572998221,535.0020485169553,46853600,-0.005079226648964054
2024-07-31,539.4581909179688,542.0927543010554,536.2947780748914,537.6658891932146,65663400,0.016123779137359535
2024-08-01,531.8189697265625,543.4345294348678,528.3127341764186,541.1819427118934,76428700,-0.014262136750138165
2024-08-02,521.9173583984375,525.9230331199286,517.7059303208597,524.7085981454201,82789100,-0.018793890858791885
2024-08-05,506.7171936035156,512.7894282399624,499.75370979338373,501.0955002341847,146267400,-0.029556213687220098
2024-08-06,511.3888854980469,518.8322310175004,507.19706454680966,508.51921810050686,84826300,0.009177284722812698
2024-08-07,507.9707336425781,520.6343074860769,507.3733196862517,517.5785536304185,70698300,-0.006706494161259906
2024-08-08,519.7136840820312,520.3404486814812,511.08525465156777,513.1125407389065,63276600,0.022854217421822778
2024-08-09,522.00537109375,523.4940638910218,517.6666780356554,518.8909162499233,45619600,0.004399824880407066
2024-08-12,522.2797241210938,524.6889871074426,520.0075304089534,523.2003538167259,42542100,0.0005254370380520798
2024-08-13,530.8689575195312,531.1040615199245,525.2277168327499,525.4725645280489,52333100,0.016311892133958793
2024-08-14,532.5436401367188,533.7287242856177,528.9884474672805,531.6621646835201,42446900,0.0031496410806414253
2024-08-15,541.671630859375,541.9556326474029,537.5679813653051,538.1751988274788,60846800,0.016995123183211065
2024-08-16,542.8860473632812,543.5814362683599,539.8989177341498,540.0555939415091,44430700,0.002239469667383563
2024-08-19,548.0768432617188,548.0768432617188,542.4453464492109,543.2974116195307,39121800,0.009516061662984574
2024-08-20,547.1856079101562,549.2815184001456,545.8438474042439,547.6263456901657,33732300,-0.0016274374188868961
2024-08-21,549.0659790039062,550.5252615016209,543.2973537542563,548.2335208659752,41514600,0.003430549994761013
2024-08-22,544.7566528320312,551.5732334533072,543.5422179587766,550.9660160166799,56121500,-0.007879428239905761
2024-08-23,550.544921875,551.4851585059275,545.8046443878154,547.9985298599797,50639400,0.010569368402715641
2024-08-26,549.2324829101562,552.2881770773529,547.528352675827,551.5732410031779,35788600,-0.002386736774478714
2024-08-27,549.9866333007812,550.476328645617,546.8134170306081,547.9592873998898,32693900,0.0013721568299351415
2024-08-28,546.7938232421875,550.0748179978751,543.6009999526875,549.6438836929623,41066000,-0.005822166247760253
2024-08-29,546.8427734375,552.0629426061665,545.6969030561269,548.7624007293272,38715200,8.951821015109205e-05
2024-08-30,552.0628662109375,552.5721684331874,545.6576734390724,549.2128659703031,62700100,0.009500601051541012
2024-09-03,540.7020874023438,549.25214992284,538.1850458833093,548.9191307501956,60600100,-0.020793470919655384
2024-09-04,539.5953979492188,543.0036589607188,538.136115154692,538.860854815549,47224900,-0.002048861272515586
2024-09-05,538.2828979492188,542.3865472945482,535.8246177750381,539.5365467142444,44264300,-0.0024353410838402656
2024-09-06,529.2235107421875,540.231851947678,528.3224880929642,538.60608979078,68493800,-0.016973396375202843
2024-09-09,535.1487426757812,536.4219981615558,531.4956351994124,533.4250655897573,40445800,0.011133873743210173
2024-09-10,537.4798583984375,537.8324845189911,532.1813804449696,537.0587275255268,36394600,0.004346554604973292
2024-09-11,542.9937744140625,543.9144040618945,528.8318231688719,537.3916883108078,75248600,0.010206568148133614
2024-09-12,547.5675048828125,547.8711135710835,541.3483388424467,543.5715745845557,51819600,0.008387895979130387
2024-09-13,550.4273071289062,551.4263046450518,547.920069645679,548.1747207597754,39310500,0.005209147951495396
2024-09-16,551.2403564453125,551.5047513186543,548.3609450381223,550.1629906749666,36656100,0.0014760339999137799
2024-09-17,551.465576171875,554.9032473896473,549.2325364902464,553.4537083801224,49321000,0.0004084855681508638
2024-09-18,549.8300170898438,556.969754476821,549.2717571625421,552.1217580784818,59044900,-0.0029702475783927105
2024-09-19,559.2124633789062,561.0733295553275,556.3722663136862,559.2418737919741,75315500,0.016920307923775156
2024-09-20,558.2459106445312,559.2872468563713,555.2201175162944,557.843155111916,77503100,-0.0017299131634532041
2024-09-23,559.6408081054688,560.2892222272916,558.0984411315784,559.3166610051752,44116900,0.0024955984564345216
2024-09-24,561.2420654296875,561.3010067117204,557.6071931426925,560.4364946014963,46805700,0.0028571377996975157
2024-09-25,560.0042724609375,561.8217386948093,558.8941616149112,561.0849426444706,38428600,-0.0022078885428664426
2024-09-26,562.2244873046875,564.5920921622151,559.866775948692,564.2678851150425,48336000,0.003956800645357593
2024-09-27,561.4091186523438,564.1107043094071,560.3776161208616,563.295359810012,42100900,-0.0014513072431050762
2024-09-30,563.6588134765625,564.2678934162012,558.078818569817,560.3775886747461,63557400,0.003999221306372743
2024-10-01,558.6092529296875,563.9534823374194,556.0353836889657,563.3051282373419,72668800,-0.008998909929383531
2024-10-02,558.8451538085938,559.8668828892402,555.3183896615599,557.7154356390834,38097800,0.0004222111989323928
2024-10-03,557.8234252929688,559.7685478192003,555.5344286086627,557.3715020969081,40846500,-0.0018299588971565878
2024-10-04,562.8925170898438,563.2658318866675,558.0984259775333,562.2736036088263,42939100,0.00904622870774709
2024-10-07,557.8037719726562,561.8905680396737,556.6543868115797,561.2421538745174,49964700,-0.009081461481495611
2024-10-08,563.0792236328125,563.67853004462,559.5033520489247,560.377637870892,37398700,0.009413097770271649
2024-10-09,566.9793701171875,567.5393423690588,562.4701514366566,563.0693978961492,37912200,0.006902583620627523
2024-10-10,565.9871215820312,567.4116060358193,564.3759797176003,565.6334738441669,44138100,-0.0017515942371071475
2024-10-11,569.3763427734375,570.1131388058892,565.7709110163313,565.9084606662699,42268000,0.005970301784518169
2024-10-14,574.0328979492188,574.9661849382893,570.5060744728205,570.9874382986001,36217200,0.008145081837390078
2024-10-15,569.5728759765625,574.6027324678581,568.3546560789198,574.2981924836022,54203600,-0.0077999686368360405
2024-10-16,572.0485229492188,572.5692210133667,568.7673576490918,569.5729286407808,30725400,0.004337078571955299
2024-10-17,572.0975341796875,575.8011814159861,571.9108767867559,575.5948569414992,34393700,8.567303132898711e-05
2024-10-18,574.298095703125,575.0839994048337,572.3234729286785,573.7872313147403,37416800,0.003839100863365285
2024-10-21,573.3550415039062,574.5535342943244,570.378356688641,573.5711395635755,36439000,-0.0016434484965963396
2024-10-22,573.0505981445312,574.2098169269701,570.162354750785,570.8205425423761,34183800,-0.0005311267774732854
2024-10-23,567.8143920898438,571.4689321263772,564.3072352656649,571.0268424499369,49314600,-0.009179425904313615
2024-10-24,569.0422973632812,569.84786821387,566.419320298971,569.7692598487698,34979900,0.0021601768495831163
2024-10-25,568.8458251953125,574.1704478252901,567.9027646254573,571.2723713678375,47268200,-0.0003453277453665066
2024-10-28,570.6044311523438,572.451338311336,570.2998911399899,572.3236221809337,30174700,0.00308676459298557
2024-10-29,571.5277709960938,572.6476553589258,568.2465463889694,569.6415300427301,42899700,0.0016168706970491015
2024-10-30,569.798828125,573.0505525749719,569.0914726763393,571.0562623128328,41435800,-0.0030297098042621298
2024-10-31,558.6290283203125,565.4959588071013,558.4325373559277,565.4271839715354,60182500,-0.019797747056354575
2024-11-01,560.9866943359375,565.4173043933644,560.5741053167588,561.2617936558026,45667500,0.004211569117516647
2024-11-04,559.7783203125,562.4209644478059,557.892139281839,561.1241962515347,38217000,-0.0021563387077012815
2024-11-05,566.5470581054688,566.586332309216,560.4758658123077,560.6919638738422,39478300,0.012019296392962288
2024-11-06,580.6346435546875,581.5089893813079,575.0841485043231,578.8270705681771,68182000,0.024561573185624373
2024-11-07,585.1242065429688,586.1459356042433,582.5601702684252,582.6387786486675,47233200,0.007702425221204237
2024-11-08,587.6587524414062,589.0832369047557,585.6742957423695,585.6742957423695,46444900,0.004322282865576509
2024-11-11,588.2186889648438,589.6038391769904,586.4896646144927,589.2501914582232,37586800,0.0009523723239223555
2024-11-12,586.3914794921875,588.7393574916656,583.9059918696842,588.1401110548398,43006100,-0.0031111784923821034
2024-11-13,586.6763305664062,588.6803942959151,584.4856094336134,586.8531544283672,47388600,0.00048565151541094567
2024-11-14,582.9039306640625,587.2854330583992,582.2163022724781,586.804069200042,38904100,-0.006450883465471252
2024-11-15,575.437744140625,579.8094129170865,573.5810036102117,579.3378226480269,75988800,-0.012891343001767624
2024-11-18,577.7955322265625,579.1119076957027,575.0350052053479,575.8994574754852,37001700,0.004089010297291547
2024-11-19,579.9076538085938,580.6346163861505,573.7480790226593,574.4161003090796,49412000,0.0036488176777682395
2024-11-20,580.1040649414062,580.3889378159292,574.3374129030207,579.9861823753545,50032600,0.0003386364663645973
2024-11-21,583.21826171875,584.6427460672937,577.1077952881657,582.953055915256,46750300,0.0053539834060511
2024-11-22,585.0259399414062,585.654687007179,582.7075025920674,583.2084735757152,38226400,0.003094694863942919
2024-11-25,587.0104370117188,590.2817687658602,584.7214401695627,588.9653932145126,42441400,0.0033864118995236623
2024-11-26,590.0753784179688,590.7433995936517,587.540783398016,588.2579123147351,45621300,0.0052076888411089406
2024-11-27,588.2874145507812,590.2718110026187,586.7647148108081,589.8887226529953,34000200,-0.003034660038475973
2024-11-29,591.9419555664062,592.7278593888155,588.8277809402925,589.1028202958577,30177400,0.00619295331613714
2024-12-02,593.0029907226562,593.6808455477146,591.8633791521069,592.3545765627109,31746000,0.0017908603149040228
2024-12-03,593.2779541015625,593.5235527754064,591.735647195163,592.7671496331845,26906600,0.0004635721159141501
2024-12-04,596.9619750976562,597.2075737883222,594.2997236656325,594.9677449089698,42787600,0.0061904035822566775
2024-12-05,595.9796752929688,597.7676412411694,595.626027512611,596.9620702121586,28762200,-0.001646853433905928
2024-12-06,597.109375,598.3472020292826,596.333304701608,596.7458937244957,31241500,0.0018937396908794847
2024-12-09,594.034423828125,597.1584317989794,593.445010988573,596.9914414878755,34742700,-0.005163034061252135
2024-12-10,592.1875610351562,595.134745373381,591.529373321926,594.7123228135097,37234500,-0.003113859477937577
2024-12-11,596.7655029296875,597.7183970026139,594.8399877419274,595.1150870375847,28677700,0.007700833038749144
2024-12-12,593.690673828125,596.4708079758578,593.690673828125,595.9010621562538,31543800,-0.005165811223291085
2024-12-13,593.5728149414062,596.4413911194437,592.197438164754,595.7242620650901,35904700,-0.00019853872071488776
2024-12-16,596.1073608398438,597.0799821268581,594.5552201188243,595.331290479334,43695200,0.004260892607329823
2024-12-17,593.6513061523438,594.5158183353977,592.2759894688432,593.5530906608857,55773500,-0.00412866616472758
2024-12-18,575.9584350585938,595.7339866328443,575.5752867073982,593.3467745348553,108248700,-0.03025662357994095
2024-12-19,575.781494140625,582.5600413718613,575.5358954722558,580.948899716812,85919500,-0.0003072584615240992
2024-12-20,582.6973266601562,587.2315284125533,572.6036951737447,573.451443984787,125716700,0.011939648015103879
2024-12-23,586.1866455078125,586.7879087972127,579.2571372355378,582.4409930028329,57635800,0.0059703602676112535
2024-12-24,592.7020874023438,592.7415539521577,586.9554328723399,587.5370230202848,33160100,0.011053644083991754
2024-12-26,592.7415771484375,593.8652307760627,589.5281816588665,590.9278604962976,41219100,6.66244163079086e-05
2024-12-27,586.5020141601562,589.2324254266508,582.31278453499,588.9958066290322,64969300,-0.010582412766219719
2024-12-30,579.8091430664062,583.278830614674,576.0536238226567,579.4839049805771,56578800,-0.011477116582275737
2024-12-31,577.6997680664062,582.194563069081,576.0634704063194,581.4749602926895,57052700,-0.0036446843989559954
2025-01-02,576.2803344726562,582.6775253068124,572.1995172748154,580.9624149327,50204000,-0.002460067216906564
2025-01-03,583.4857788085938,584.1264484268344,578.044689478734,579.1289967873591,37888500,0.012425845115167358
2025-01-06,586.8470458984375,591.1250155334773,585.1122021784661,587.7440676720806,47679400,0.005744137498316307
2025-01-07,580.2133178710938,589.2029082453815,578.3897946667151,588.8776099950986,60393100,-0.011368391350712789
2025-01-08,581.0609130859375,582.1353537217743,576.832277161694,580.2822309005052,47304700,0.0014597678011996312
2025-01-10,572.1896362304688,577.5715860296085,570.2773736421228,577.5025797313914,73105000,-0.01538512484993103
2025-01-13,573.0767822265625,573.4316201868376,567.123109023982,567.5371468067242,47910100,0.0015492398261862396
2025-01-14,573.8653564453125,576.6351742776535,570.0802375478183,576.0043111010004,48420600,0.0013750900179164917
2025-01-15,584.3040161132812,585.4474030923216,580.7751887912287,581.8890360172194,56900200,0.01802662476142769
2025-01-16,583.1802368164062,585.8514484014332,582.4803673486446,585.6740294157521,43319700,-0.0019251302809906758
2025-01-17,589.0353393554688,590.7898562052613,587.0934767089387,588.4242094250709,58070600,0.009989888126204568
2025-01-21,594.4270629882812,594.4369296257112,590.1096871636119,592.0810894520482,42532900,0.00911184153609896
2025-01-22,597.7686157226562,599.1288881406504,596.7040416210903,597.2560318658977,48196000,0.0056057265506004325
2025-01-23,601.0313720703125,601.0313720703125,596.8618747927997,597.1378398743527,41152100,0.0054433841129167574
2025-01-24,599.2767333984375,602.0466115435261,598.1234798327728,601.0904500891409,34604700,-0.002923649209278595
2025-01-27,590.7996826171875,591.115114198888,586.1373355152499,586.3048878621954,70361100,-0.014246470299252998
2025-01-28,595.8760986328125,596.7139205737208,588.7100317776161,592.0318399526346,44433300,0.008555743805095151
2025-01-29,593.204833984375,595.4916679771449,590.6518414168764,595.0874967960807,37177400,-0.0044929980271374926
2025-01-30,596.3886108398438,597.9263022497843,592.130374590218,595.3240968992558,39281300,0.0053527269690866785
2025-01-31,593.2146606445312,601.2382822731704,592.4556515232641,598.8134358374799,66566900,-0.005336161731915576
2025-02-03,589.2225952148438,591.7065212004032,582.0466619706364,584.1954832564219,65857200,-0.006752291637566292
2025-02-04,593.1752319335938,593.6877555909119,588.7395770202528,589.2817005882882,33457800,0.006685823251079387
2025-02-05,595.580322265625,595.7282015036632,590.021013481686,592.0515554519985,30653100,0.004046405680562023
2025-02-06,597.6503295898438,597.778475552574,594.013089933138,597.3250313642651,35771500,0.003469588042460968
2025-02-07,592.1796875,599.4344333824486,591.4699514014874,598.2121736064561,50788500,-0.009195734788507786
2025-02-10,596.2012939453125,596.8420237335293,594.1214790365186,595.3930719758379,26048700,0.006768236550817022
2025-02-11,596.65478515625,597.1969087784863,593.8159609148958,593.93424024475,30056700,0.0007603452599696442
2025-02-12,594.7326049804688,595.9055917033094,589.9519786805068,590.6321148502618,45076100,-0.0032267956829822282
2025-02-13,601.0115966796875,601.2186155981716,594.5749988790903,595.8366651794477,40921300,0.010502328849638375
2025-02-14,600.9819946289062,602.2535274358258,600.360998100256,601.2185532755497,26910400,-4.925492282369204e-05
2025-02-18,602.746337890625,602.746337890625,599.6808220007749,602.1450746766837,26749000,0.002931466307709479
2025-02-19,604.165771484375,604.4614697835945,600.8439635712302,601.3565473981581,31011100,0.002352175004574067
2025-02-20,601.6522827148438,602.9336821985821,598.3403412349714,602.7956695963146,36554000,-0.004168941410624594
2025-02-21,591.361572265625,601.5734221193063,590.8982614234848,601.435409514207,76519800,-0.01725204722983592
2025-02-24,588.6707153320312,594.4075043153588,587.9609790870905,593.4119363420369,50737200,-0.004560657578500698
2025-02-25,585.7431030273438,589.3409366661995,581.1300283822392,588.6115273648803,58266500,-0.004985667442248649
2025-02-26,586.0386962890625,591.006668217937,583.3970246238699,587.4088352242034,43321600,0.0005045193024182174
2025-02-27,576.6844482421875,589.4690234968429,576.290203877955,588.3157098294636,74196700,-0.016090588569414192
2025-02-28,585.6838989257812,586.2161558854355,574.1117771132394,577.1871598716435,88744100,0.015484988958083439
2025-03-03,575.4227905273438,588.798762606637,571.6081318173137,587.6553155599406,74249200,-0.017675163929164895
2025-03-04,568.611572265625,577.0196322682823,564.0675042327628,571.4208567458912,109648200,-0.011907507261230079
2025-03-05,574.722900390625,576.5168836727693,564.8856223320056,568.4439889843314,71230500,0.010690461058066167
2025-03-06,564.52099609375,571.874289065213,561.9680033325571,567.2513477016495,80094900,-0.01791043523505815
2025-03-07,567.6849975585938,569.1340095542192,557.5421542389136,562.7368186254731,81158800,0.005589106079687923
2025-03-10,552.5643920898438,561.3962362827218,547.6457527585567,559.4741670846696,99326600,-0.026996709750957863
2025-03-11,547.970947265625,555.9551623983707,544.1267490127518,551.4012280579012,88102100,-0.008347703765828366
2025-03-12,550.8787841796875,555.0581473332891,545.7728595599632,554.1315858671662,69588200,0.0052925229326929195
2025-03-13,543.5353393554688,551.1153839968962,541.8202288918889,550.5042540653316,74079400,-0.013420066276045816
2025-03-14,554.7625122070312,555.7679467233177,543.604366956188,548.1583018697701,62660300,0.020445389974660638
2025-03-17,559.0404052734375,561.5637976935186,554.3089918436672,554.742702735982,49008700,0.00768163565547106
2025-03-18,552.9981079101562,556.9409127203818,551.0661118946721,556.7240271713574,66041400,-0.010867171874899478
2025-03-19,559.0206909179688,562.7860764826731,553.5993346617712,554.7821880592443,66556000,0.010831906618755681
2025-03-20,557.4041748046875,562.4115538615378,554.5554838320709,555.2750866351008,62958200,-0.0028958818324559083
2025-03-21,557.5880126953125,558.4877328401925,551.7054963570508,552.9413292589383,83763000,0.00032975637740223734
2025-03-24,567.5736083984375,568.6314886589248,563.7375780431137,564.3307537296456,58766800,0.017750086193809182
2025-03-25,568.93798828125,569.8771730865459,567.1880294433175,568.7797678649376,38355700,0.0024009971253177113
2025-03-26,562.1458129882812,569.7980806984394,560.7616559941828,568.6709866041082,51848300,-0.01201017454148931
2025-03-27,560.6529541015625,564.4296669577193,558.5371935416607,560.7517966033342,42164200,-0.0026591759987091047
2025-03-28,549.3623657226562,559.8521624781242,548.7790863172526,559.120558969836,71662700,-0.020343823330424816
2025-03-31,553.0501098632812,554.3551567474991,540.6719872727307,543.5984615291653,95328200,0.006690341369994916
2025-04-01,554.6121826171875,556.5598868781194,547.4048260096515,551.1321177898429,54609600,0.0028204874356634155
2025-04-02,558.1219482421875,560.9890444564371,548.52197624234,548.7592465118332,76014500,0.006308384306950964
2025-04-03,530.6173095703125,541.759539717793,530.6173095703125,538.931968079745,125986000,-0.05053641993379987
2025-04-04,499.5533447265625,519.9099817661254,499.3358369172059,517.7349036725598,217965100,-0.060326675171205664
2025-04-07,498.6635437011719,517.2405628900261,476.33944038650816,483.64569927250346,256611400,-0.0017827814203064058
2025-04-08,490.8531188964844,519.0300819148135,483.6160734043612,515.9454474877983,165816600,-0.015786671024523878
2025-04-09,542.4021606445312,542.4021606445312,487.46196103833506,487.84755542038147,241867300,0.09986278391659298
2025-04-10,518.6346435546875,527.4535310578508,503.5475844453038,526.1385878330984,162331200,-0.0448080471617409
2025-04-11,527.8884887695312,530.3502582115377,514.1756919605745,517.0823733080597,97866300,0.01768539294340638
2025-04-14,533.0098266601562,538.111379094838,527.8094317224818,537.8839447885014,68034000,0.009654794617408913
2025-04-15,531.5169067382812,537.0732068479572,530.7259857198238,533.5535570239268,56892900,-0.002804853751051725
2025-04-16,519.7022705078125,531.7936996877118,514.3931376127902,525.6540605978519,83484800,-0.022478915868915324
2025-04-17,520.44384765625,525.1499093262158,517.9721816819745,521.6599483491107,79868100,0.0014259098046638316
2025-04-21,508.0558776855469,515.7872559194974,502.69729269891565,515.2533374613439,69368100,-0.024090563717786426
2025-04-22,521.2743530273438,523.3011070538847,513.305704354498,514.2449494916972,75948100,0.02568505548438023
2025-04-23,529.3516845703125,539.2482437222484,527.8291602174767,534.3049123051696,90590700,0.015376528663946976
2025-04-24,540.4940185546875,541.2256220112762,529.3814182452572,530.6369834977514,64150400,0.020830549392469144
2025-04-25,544.3992919921875,544.804618673288,537.5280483044934,540.454522631326,61119600,0.007199399733574162
2025-04-28,544.6068115234375,547.2762226232229,538.8429303961163,545.1407299494361,47613800,0.0003811173015319327
2025-04-29,548.0375366210938,549.1547344204944,542.3329124899421,542.6888178923871,47775100,0.006279694536598783
2025-04-30,548.2550659179688,550.2126665027023,535.3826699025942,541.3640897959557,93101500,0.000396845329843556
2025-05-01,552.1404418945312,557.6770094036193,551.5373699314374,554.0189320097116,63186100,0.007061810223084447
2025-05-02,560.3365478515625,561.9381825044319,556.006184429092,558.3295262045715,60717300,0.014735143881568482
2025-05-05,557.1234130859375,560.2278400664005,555.3339293144951,556.194064255589,38659200,-0.0057507986563376245
2025-05-06,552.4667358398438,556.9651555946843,550.6476235760448,551.6066009560054,48264700,-0.008393557909377652
2025-05-07,554.7901611328125,557.4298834610689,549.738030089525,553.8014947566288,55588000,0.004196729249441555
2025-05-08,558.6558227539062,563.8463212534109,555.333918196641,558.8337754612519,65130800,0.006943627636358309
2025-05-09,557.9439697265625,561.068128702691,556.381860066797,560.0596697605964,37603400,-0.0012750371772895864
2025-05-12,576.382568359375,576.3924646775216,570.4999916854949,574.8797762427796,78993600,0.03251307674144899
2025-05-13,580.18896484375,582.403567726764,576.2342995973956,576.7977862928067,67947200,0.006582230528778774
2025-05-14,580.9304809570312,582.3046813078995,578.9036666864055,581.1479585868793,66283500,0.0012772436406420047
2025-05-15,583.7680053710938,584.2721745648568,578.4687074145315,578.9235156986,71268100,0.004872557252141818
2025-05-16,587.4655151367188,587.7621029517821,582.6012939394769,584.5489375445604,76052100,0.0063138938296915135
2025-05-19,588.108154296875,588.7903364922698,581.4346564328234,581.4346564328234,68168500,0.001093320207623707
2025-05-20,586.1307983398438,587.317209981726,582.917632829089,586.3681289429425,60614500,-0.0033678968350383067
2025-05-21,576.2540893554688,585.8639582409971,575.2258980125081,581.7708648204313,95197700,-0.01699427924742923
2025-05-22,576.4815063476562,579.971467292194,574.8204937262445,576.0563267018498,70860400,0.0003945692246958432
2025-05-23,572.5465087890625,575.215919785119,569.0762805285291,569.4519785383726,76029000,-0.006849289817504448
2025-05-27,584.4500732421875,584.6082332898518,571.8742072622273,579.4276318354167,72588500,0.0205773891836523
2025-05-28,581.0689086914062,586.051826179252,580.3373051792158,584.8555180607121,68445500,-0.005802005953185503
2025-05-29,583.362548828125,586.4768718669775,579.4276761926377,586.3384441000501,69973300,0.003939507281933468
2025-05-30,582.7100830078125,584.430352826958,576.6297607292682,582.2552747565533,90601200,-0.0011190827579547142
2025-06-02,585.992431640625,586.0714814983527,578.4291102147669,581.0985213264464,61630500,0.005617096261868067
2025-06-03,589.3341064453125,590.3128764026674,585.1421107506463,585.6266079138771,63606200,0.005686392165638516
2025-06-04,589.1759643554688,591.1730898063917,588.7409487228937,590.1943197189499,57314200,-0.00026837630786721444
2025-06-05,586.3285522460938,592.2111289512687,584.3512195951713,590.8566609128592,92278700,-0.00484458823974022
2025-06-06,592.349609375,594.0204580272924,590.0954209877331,591.8750084630755,66588700,0.010216715128296139
2025-06-09,592.8834228515625,594.4356362447949,591.7069074945726,592.9229477814916,53016400,0.0009007739375168922
2025-06-10,596.2449951171875,596.6305291817529,592.3002255337209,593.4173631354267,66247000,0.005653857345465712
2025-06-11,594.5443725585938,598.2024500657004,592.4780937113569,597.3423151819753,73658200,-0.002856296438241887
2025-06-12,596.9073486328125,596.9073486328125,592.725309003214,593.2097458920864,64129000,0.0039665546330707215
2025-06-13,590.23388671875,595.0288949944265,588.7310943639458,591.7168864341237,89506000,-0.011243029914496857
2025-06-16,595.8494262695312,597.5993850121447,593.4172853343232,593.5952983788304,79984100,0.00946911814478643
2025-06-17,590.7578125,594.9299553868199,589.9965201271316,593.4074309844862,82209400,-0.008581853965084374
2025-06-18,590.6688232421875,594.4059506456396,589.7097855095001,591.6574895866379,76605000,-0.0001506471164413424
2025-06-20,589.2816162109375,594.4180406328666,587.8735160730708,593.3471074282096,94051400,-0.002351298196901591
2025-06-23,595.1021728515625,595.4888465716903,586.9116378864132,590.0351069773628,87426000,0.009828914501278211
2025-06-24,601.676513671875,602.7374608387837,598.3348024442159,599.2471080685161,67735300,0.010986838296736497
2025-06-25,602.0135498046875,603.4910078317407,600.4468221319722,602.7968833801484,62114800,0.0005600048581395232
2025-06-26,606.7236328125,607.1599344481853,603.2530708764845,603.8678512919777,78548400,0.007793434198035738
2025-06-27,609.7380981445312,611.2056913389495,605.692457719191,607.7252035075089,86258400,0.004956130432601319
2025-06-30,612.6533203125,614.0117925800773,609.8669572755672,612.1873024714439,92502500,0.0047697123045244375
